\NEOWISESaturationBiasCorrection
\W1NEOWISEReactivation
|w1mpro,|,w1mcorr,|,w1lunc|,w1uunc|
|double,|,double|,double|,double|
|mag,|,mag,|,mag,|,mag,|
w1mpro,w1mcorr,w1lunc,w1uunc
3.207e+00,1.1796e+00,3.4827e-01,3.0399e-01
3.208e+00,1.1794e+00,3.4809e-01,3.0402e-01
3.209e+00,1.1791e+00,3.4791e-01,3.0404e-01
3.210e+00,1.1789e+00,3.4773e-01,3.0407e-01
3.211e+00,1.1786e+00,3.4755e-01,3.0409e-01
3.212e+00,1.1784e+00,3.4737e-01,3.0411e-01
3.213e+00,1.1781e+00,3.4720e-01,3.0413e-01
3.214e+00,1.1779e+00,3.4702e-01,3.0415e-01
3.215e+00,1.1776e+00,3.4685e-01,3.0417e-01
3.216e+00,1.1774e+00,3.4668e-01,3.0419e-01
3.217e+00,1.1771e+00,3.4652e-01,3.0420e-01
3.218e+00,1.1769e+00,3.4635e-01,3.0422e-01
3.219e+00,1.1766e+00,3.4619e-01,3.0423e-01
3.220e+00,1.1764e+00,3.4603e-01,3.0424e-01
3.221e+00,1.1761e+00,3.4587e-01,3.0425e-01
3.222e+00,1.1759e+00,3.4572e-01,3.0426e-01
3.223e+00,1.1756e+00,3.4557e-01,3.0427e-01
3.224e+00,1.1754e+00,3.4542e-01,3.0427e-01
3.225e+00,1.1751e+00,3.4527e-01,3.0428e-01
3.226e+00,1.1749e+00,3.4513e-01,3.0428e-01
3.227e+00,1.1747e+00,3.4499e-01,3.0428e-01
3.228e+00,1.1744e+00,3.4485e-01,3.0428e-01
3.229e+00,1.1742e+00,3.4471e-01,3.0428e-01
3.230e+00,1.1739e+00,3.4458e-01,3.0428e-01
3.231e+00,1.1737e+00,3.4445e-01,3.0427e-01
3.232e+00,1.1734e+00,3.4432e-01,3.0427e-01
3.233e+00,1.1732e+00,3.4420e-01,3.0426e-01
3.234e+00,1.1730e+00,3.4408e-01,3.0425e-01
3.235e+00,1.1727e+00,3.4397e-01,3.0423e-01
3.236e+00,1.1725e+00,3.4385e-01,3.0422e-01
3.237e+00,1.1722e+00,3.4374e-01,3.0420e-01
3.238e+00,1.1720e+00,3.4364e-01,3.0419e-01
3.239e+00,1.1718e+00,3.4354e-01,3.0417e-01
3.240e+00,1.1715e+00,3.4344e-01,3.0414e-01
3.241e+00,1.1713e+00,3.4334e-01,3.0412e-01
3.242e+00,1.1711e+00,3.4325e-01,3.0409e-01
3.243e+00,1.1708e+00,3.4317e-01,3.0406e-01
3.244e+00,1.1706e+00,3.4308e-01,3.0403e-01
3.245e+00,1.1704e+00,3.4300e-01,3.0400e-01
3.246e+00,1.1701e+00,3.4293e-01,3.0396e-01
3.247e+00,1.1699e+00,3.4286e-01,3.0393e-01
3.248e+00,1.1697e+00,3.4279e-01,3.0389e-01
3.249e+00,1.1694e+00,3.4273e-01,3.0385e-01
3.250e+00,1.1692e+00,3.4267e-01,3.0380e-01
3.251e+00,1.1690e+00,3.4261e-01,3.0376e-01
3.252e+00,1.1687e+00,3.4256e-01,3.0371e-01
3.253e+00,1.1685e+00,3.4251e-01,3.0366e-01
3.254e+00,1.1683e+00,3.4246e-01,3.0361e-01
3.255e+00,1.1681e+00,3.4242e-01,3.0355e-01
3.256e+00,1.1678e+00,3.4238e-01,3.0350e-01
3.257e+00,1.1676e+00,3.4234e-01,3.0344e-01
3.258e+00,1.1674e+00,3.4231e-01,3.0338e-01
3.259e+00,1.1672e+00,3.4228e-01,3.0332e-01
3.260e+00,1.1669e+00,3.4225e-01,3.0326e-01
3.261e+00,1.1667e+00,3.4222e-01,3.0320e-01
3.262e+00,1.1665e+00,3.4219e-01,3.0313e-01
3.263e+00,1.1663e+00,3.4217e-01,3.0307e-01
3.264e+00,1.1661e+00,3.4215e-01,3.0300e-01
3.265e+00,1.1658e+00,3.4213e-01,3.0293e-01
3.266e+00,1.1656e+00,3.4211e-01,3.0286e-01
3.267e+00,1.1654e+00,3.4210e-01,3.0279e-01
3.268e+00,1.1652e+00,3.4208e-01,3.0271e-01
3.269e+00,1.1650e+00,3.4207e-01,3.0264e-01
3.270e+00,1.1647e+00,3.4206e-01,3.0256e-01
3.271e+00,1.1645e+00,3.4204e-01,3.0249e-01
3.272e+00,1.1643e+00,3.4203e-01,3.0241e-01
3.273e+00,1.1641e+00,3.4203e-01,3.0233e-01
3.274e+00,1.1639e+00,3.4202e-01,3.0225e-01
3.275e+00,1.1637e+00,3.4201e-01,3.0217e-01
3.276e+00,1.1634e+00,3.4200e-01,3.0209e-01
3.277e+00,1.1632e+00,3.4200e-01,3.0201e-01
3.278e+00,1.1630e+00,3.4199e-01,3.0192e-01
3.279e+00,1.1628e+00,3.4198e-01,3.0184e-01
3.280e+00,1.1626e+00,3.4198e-01,3.0176e-01
3.281e+00,1.1624e+00,3.4197e-01,3.0167e-01
3.282e+00,1.1622e+00,3.4197e-01,3.0159e-01
3.283e+00,1.1619e+00,3.4196e-01,3.0150e-01
3.284e+00,1.1617e+00,3.4195e-01,3.0141e-01
3.285e+00,1.1615e+00,3.4194e-01,3.0133e-01
3.286e+00,1.1613e+00,3.4194e-01,3.0124e-01
3.287e+00,1.1611e+00,3.4193e-01,3.0115e-01
3.288e+00,1.1609e+00,3.4192e-01,3.0106e-01
3.289e+00,1.1607e+00,3.4191e-01,3.0097e-01
3.290e+00,1.1604e+00,3.4189e-01,3.0088e-01
3.291e+00,1.1602e+00,3.4188e-01,3.0080e-01
3.292e+00,1.1600e+00,3.4187e-01,3.0071e-01
3.293e+00,1.1598e+00,3.4185e-01,3.0062e-01
3.294e+00,1.1596e+00,3.4183e-01,3.0053e-01
3.295e+00,1.1594e+00,3.4181e-01,3.0044e-01
3.296e+00,1.1592e+00,3.4179e-01,3.0035e-01
3.297e+00,1.1590e+00,3.4177e-01,3.0026e-01
3.298e+00,1.1587e+00,3.4174e-01,3.0017e-01
3.299e+00,1.1585e+00,3.4171e-01,3.0008e-01
3.300e+00,1.1583e+00,3.4168e-01,2.9999e-01
3.301e+00,1.1581e+00,3.4165e-01,2.9991e-01
3.302e+00,1.1579e+00,3.4162e-01,2.9982e-01
3.303e+00,1.1577e+00,3.4158e-01,2.9973e-01
3.304e+00,1.1575e+00,3.4154e-01,2.9964e-01
3.305e+00,1.1572e+00,3.4150e-01,2.9956e-01
3.306e+00,1.1570e+00,3.4145e-01,2.9947e-01
3.307e+00,1.1568e+00,3.4140e-01,2.9939e-01
3.308e+00,1.1566e+00,3.4135e-01,2.9930e-01
3.309e+00,1.1564e+00,3.4129e-01,2.9922e-01
3.310e+00,1.1562e+00,3.4123e-01,2.9913e-01
3.311e+00,1.1560e+00,3.4117e-01,2.9905e-01
3.312e+00,1.1557e+00,3.4110e-01,2.9897e-01
3.313e+00,1.1555e+00,3.4103e-01,2.9889e-01
3.314e+00,1.1553e+00,3.4096e-01,2.9881e-01
3.315e+00,1.1551e+00,3.4088e-01,2.9873e-01
3.316e+00,1.1549e+00,3.4079e-01,2.9865e-01
3.317e+00,1.1547e+00,3.4071e-01,2.9857e-01
3.318e+00,1.1544e+00,3.4061e-01,2.9849e-01
3.319e+00,1.1542e+00,3.4052e-01,2.9842e-01
3.320e+00,1.1540e+00,3.4042e-01,2.9835e-01
3.321e+00,1.1538e+00,3.4031e-01,2.9827e-01
3.322e+00,1.1536e+00,3.4020e-01,2.9820e-01
3.323e+00,1.1533e+00,3.4008e-01,2.9813e-01
3.324e+00,1.1531e+00,3.3996e-01,2.9806e-01
3.325e+00,1.1529e+00,3.3983e-01,2.9799e-01
3.326e+00,1.1527e+00,3.3970e-01,2.9793e-01
3.327e+00,1.1525e+00,3.3956e-01,2.9786e-01
3.328e+00,1.1522e+00,3.3942e-01,2.9780e-01
3.329e+00,1.1520e+00,3.3927e-01,2.9774e-01
3.330e+00,1.1518e+00,3.3912e-01,2.9768e-01
3.331e+00,1.1516e+00,3.3896e-01,2.9762e-01
3.332e+00,1.1513e+00,3.3879e-01,2.9756e-01
3.333e+00,1.1511e+00,3.3861e-01,2.9751e-01
3.334e+00,1.1509e+00,3.3844e-01,2.9745e-01
3.335e+00,1.1507e+00,3.3825e-01,2.9740e-01
3.336e+00,1.1504e+00,3.3806e-01,2.9735e-01
3.337e+00,1.1502e+00,3.3786e-01,2.9731e-01
3.338e+00,1.1500e+00,3.3765e-01,2.9726e-01
3.339e+00,1.1497e+00,3.3744e-01,2.9722e-01
3.340e+00,1.1495e+00,3.3722e-01,2.9717e-01
3.341e+00,1.1493e+00,3.3699e-01,2.9714e-01
3.342e+00,1.1491e+00,3.3675e-01,2.9710e-01
3.343e+00,1.1488e+00,3.3651e-01,2.9706e-01
3.344e+00,1.1486e+00,3.3626e-01,2.9703e-01
3.345e+00,1.1483e+00,3.3600e-01,2.9700e-01
3.346e+00,1.1481e+00,3.3574e-01,2.9697e-01
3.347e+00,1.1479e+00,3.3547e-01,2.9695e-01
3.348e+00,1.1476e+00,3.3519e-01,2.9692e-01
3.349e+00,1.1474e+00,3.3490e-01,2.9690e-01
3.350e+00,1.1472e+00,3.3460e-01,2.9688e-01
3.351e+00,1.1469e+00,3.3430e-01,2.9687e-01
3.352e+00,1.1467e+00,3.3399e-01,2.9685e-01
3.353e+00,1.1464e+00,3.3368e-01,2.9684e-01
3.354e+00,1.1462e+00,3.3336e-01,2.9683e-01
3.355e+00,1.1460e+00,3.3303e-01,2.9682e-01
3.356e+00,1.1457e+00,3.3270e-01,2.9681e-01
3.357e+00,1.1455e+00,3.3236e-01,2.9681e-01
3.358e+00,1.1452e+00,3.3201e-01,2.9681e-01
3.359e+00,1.1450e+00,3.3166e-01,2.9681e-01
3.360e+00,1.1447e+00,3.3131e-01,2.9681e-01
3.361e+00,1.1445e+00,3.3095e-01,2.9681e-01
3.362e+00,1.1442e+00,3.3058e-01,2.9682e-01
3.363e+00,1.1440e+00,3.3021e-01,2.9683e-01
3.364e+00,1.1438e+00,3.2983e-01,2.9683e-01
3.365e+00,1.1435e+00,3.2946e-01,2.9685e-01
3.366e+00,1.1433e+00,3.2907e-01,2.9686e-01
3.367e+00,1.1430e+00,3.2869e-01,2.9687e-01
3.368e+00,1.1428e+00,3.2829e-01,2.9689e-01
3.369e+00,1.1425e+00,3.2790e-01,2.9691e-01
3.370e+00,1.1423e+00,3.2750e-01,2.9693e-01
3.371e+00,1.1420e+00,3.2710e-01,2.9695e-01
3.372e+00,1.1418e+00,3.2669e-01,2.9697e-01
3.373e+00,1.1415e+00,3.2629e-01,2.9700e-01
3.374e+00,1.1412e+00,3.2588e-01,2.9702e-01
3.375e+00,1.1410e+00,3.2546e-01,2.9705e-01
3.376e+00,1.1407e+00,3.2505e-01,2.9708e-01
3.377e+00,1.1405e+00,3.2463e-01,2.9711e-01
3.378e+00,1.1402e+00,3.2421e-01,2.9714e-01
3.379e+00,1.1400e+00,3.2379e-01,2.9717e-01
3.380e+00,1.1397e+00,3.2337e-01,2.9721e-01
3.381e+00,1.1395e+00,3.2294e-01,2.9724e-01
3.382e+00,1.1392e+00,3.2252e-01,2.9728e-01
3.383e+00,1.1390e+00,3.2209e-01,2.9732e-01
3.384e+00,1.1387e+00,3.2166e-01,2.9736e-01
3.385e+00,1.1384e+00,3.2124e-01,2.9740e-01
3.386e+00,1.1382e+00,3.2081e-01,2.9744e-01
3.387e+00,1.1379e+00,3.2038e-01,2.9748e-01
3.388e+00,1.1377e+00,3.1995e-01,2.9753e-01
3.389e+00,1.1374e+00,3.1952e-01,2.9757e-01
3.390e+00,1.1372e+00,3.1909e-01,2.9762e-01
3.391e+00,1.1369e+00,3.1866e-01,2.9767e-01
3.392e+00,1.1367e+00,3.1823e-01,2.9772e-01
3.393e+00,1.1364e+00,3.1780e-01,2.9777e-01
3.394e+00,1.1361e+00,3.1738e-01,2.9782e-01
3.395e+00,1.1359e+00,3.1695e-01,2.9787e-01
3.396e+00,1.1356e+00,3.1653e-01,2.9792e-01
3.397e+00,1.1354e+00,3.1610e-01,2.9798e-01
3.398e+00,1.1351e+00,3.1568e-01,2.9803e-01
3.399e+00,1.1349e+00,3.1526e-01,2.9808e-01
3.400e+00,1.1346e+00,3.1484e-01,2.9814e-01
3.401e+00,1.1343e+00,3.1443e-01,2.9820e-01
3.402e+00,1.1341e+00,3.1401e-01,2.9825e-01
3.403e+00,1.1338e+00,3.1360e-01,2.9831e-01
3.404e+00,1.1336e+00,3.1319e-01,2.9837e-01
3.405e+00,1.1333e+00,3.1279e-01,2.9843e-01
3.406e+00,1.1331e+00,3.1239e-01,2.9849e-01
3.407e+00,1.1328e+00,3.1199e-01,2.9855e-01
3.408e+00,1.1326e+00,3.1159e-01,2.9861e-01
3.409e+00,1.1323e+00,3.1120e-01,2.9867e-01
3.410e+00,1.1320e+00,3.1081e-01,2.9874e-01
3.411e+00,1.1318e+00,3.1043e-01,2.9880e-01
3.412e+00,1.1315e+00,3.1005e-01,2.9886e-01
3.413e+00,1.1313e+00,3.0967e-01,2.9892e-01
3.414e+00,1.1310e+00,3.0930e-01,2.9899e-01
3.415e+00,1.1308e+00,3.0893e-01,2.9905e-01
3.416e+00,1.1305e+00,3.0857e-01,2.9912e-01
3.417e+00,1.1303e+00,3.0821e-01,2.9918e-01
3.418e+00,1.1300e+00,3.0786e-01,2.9925e-01
3.419e+00,1.1298e+00,3.0752e-01,2.9931e-01
3.420e+00,1.1295e+00,3.0718e-01,2.9938e-01
3.421e+00,1.1292e+00,3.0684e-01,2.9944e-01
3.422e+00,1.1290e+00,3.0651e-01,2.9951e-01
3.423e+00,1.1287e+00,3.0619e-01,2.9958e-01
3.424e+00,1.1285e+00,3.0587e-01,2.9964e-01
3.425e+00,1.1282e+00,3.0556e-01,2.9971e-01
3.426e+00,1.1280e+00,3.0526e-01,2.9977e-01
3.427e+00,1.1277e+00,3.0496e-01,2.9984e-01
3.428e+00,1.1275e+00,3.0467e-01,2.9991e-01
3.429e+00,1.1272e+00,3.0439e-01,2.9997e-01
3.430e+00,1.1270e+00,3.0412e-01,3.0004e-01
3.431e+00,1.1267e+00,3.0385e-01,3.0010e-01
3.432e+00,1.1265e+00,3.0359e-01,3.0017e-01
3.433e+00,1.1263e+00,3.0334e-01,3.0024e-01
3.434e+00,1.1260e+00,3.0309e-01,3.0030e-01
3.435e+00,1.1258e+00,3.0286e-01,3.0037e-01
3.436e+00,1.1255e+00,3.0263e-01,3.0043e-01
3.437e+00,1.1253e+00,3.0241e-01,3.0050e-01
3.438e+00,1.1250e+00,3.0221e-01,3.0056e-01
3.439e+00,1.1248e+00,3.0201e-01,3.0062e-01
3.440e+00,1.1245e+00,3.0181e-01,3.0069e-01
3.441e+00,1.1243e+00,3.0163e-01,3.0075e-01
3.442e+00,1.1241e+00,3.0146e-01,3.0081e-01
3.443e+00,1.1238e+00,3.0130e-01,3.0088e-01
3.444e+00,1.1236e+00,3.0115e-01,3.0094e-01
3.445e+00,1.1234e+00,3.0100e-01,3.0100e-01
3.446e+00,1.1231e+00,3.0087e-01,3.0106e-01
3.447e+00,1.1229e+00,3.0075e-01,3.0112e-01
3.448e+00,1.1226e+00,3.0064e-01,3.0118e-01
3.449e+00,1.1224e+00,3.0054e-01,3.0124e-01
3.450e+00,1.1222e+00,3.0044e-01,3.0130e-01
3.451e+00,1.1219e+00,3.0036e-01,3.0136e-01
3.452e+00,1.1217e+00,3.0029e-01,3.0141e-01
3.453e+00,1.1215e+00,3.0022e-01,3.0147e-01
3.454e+00,1.1212e+00,3.0017e-01,3.0152e-01
3.455e+00,1.1210e+00,3.0012e-01,3.0158e-01
3.456e+00,1.1208e+00,3.0008e-01,3.0163e-01
3.457e+00,1.1205e+00,3.0005e-01,3.0169e-01
3.458e+00,1.1203e+00,3.0003e-01,3.0174e-01
3.459e+00,1.1201e+00,3.0002e-01,3.0179e-01
3.460e+00,1.1199e+00,3.0002e-01,3.0184e-01
3.461e+00,1.1196e+00,3.0002e-01,3.0189e-01
3.462e+00,1.1194e+00,3.0003e-01,3.0194e-01
3.463e+00,1.1192e+00,3.0005e-01,3.0198e-01
3.464e+00,1.1190e+00,3.0008e-01,3.0203e-01
3.465e+00,1.1187e+00,3.0011e-01,3.0207e-01
3.466e+00,1.1185e+00,3.0015e-01,3.0212e-01
3.467e+00,1.1183e+00,3.0020e-01,3.0216e-01
3.468e+00,1.1181e+00,3.0026e-01,3.0220e-01
3.469e+00,1.1178e+00,3.0032e-01,3.0224e-01
3.470e+00,1.1176e+00,3.0039e-01,3.0228e-01
3.471e+00,1.1174e+00,3.0046e-01,3.0231e-01
3.472e+00,1.1172e+00,3.0054e-01,3.0235e-01
3.473e+00,1.1169e+00,3.0063e-01,3.0238e-01
3.474e+00,1.1167e+00,3.0072e-01,3.0242e-01
3.475e+00,1.1165e+00,3.0082e-01,3.0245e-01
3.476e+00,1.1163e+00,3.0093e-01,3.0248e-01
3.477e+00,1.1160e+00,3.0104e-01,3.0250e-01
3.478e+00,1.1158e+00,3.0115e-01,3.0253e-01
3.479e+00,1.1156e+00,3.0127e-01,3.0256e-01
3.480e+00,1.1154e+00,3.0140e-01,3.0258e-01
3.481e+00,1.1152e+00,3.0153e-01,3.0260e-01
3.482e+00,1.1149e+00,3.0167e-01,3.0262e-01
3.483e+00,1.1147e+00,3.0181e-01,3.0264e-01
3.484e+00,1.1145e+00,3.0195e-01,3.0265e-01
3.485e+00,1.1143e+00,3.0210e-01,3.0267e-01
3.486e+00,1.1140e+00,3.0225e-01,3.0268e-01
3.487e+00,1.1138e+00,3.0241e-01,3.0269e-01
3.488e+00,1.1136e+00,3.0257e-01,3.0270e-01
3.489e+00,1.1134e+00,3.0273e-01,3.0271e-01
3.490e+00,1.1132e+00,3.0290e-01,3.0271e-01
3.491e+00,1.1129e+00,3.0307e-01,3.0272e-01
3.492e+00,1.1127e+00,3.0325e-01,3.0272e-01
3.493e+00,1.1125e+00,3.0342e-01,3.0272e-01
3.494e+00,1.1123e+00,3.0360e-01,3.0271e-01
3.495e+00,1.1121e+00,3.0379e-01,3.0271e-01
3.496e+00,1.1118e+00,3.0397e-01,3.0270e-01
3.497e+00,1.1116e+00,3.0416e-01,3.0269e-01
3.498e+00,1.1114e+00,3.0435e-01,3.0268e-01
3.499e+00,1.1112e+00,3.0454e-01,3.0266e-01
3.500e+00,1.1109e+00,3.0474e-01,3.0265e-01
3.501e+00,1.1107e+00,3.0493e-01,3.0263e-01
3.502e+00,1.1105e+00,3.0513e-01,3.0261e-01
3.503e+00,1.1103e+00,3.0533e-01,3.0258e-01
3.504e+00,1.1100e+00,3.0553e-01,3.0256e-01
3.505e+00,1.1098e+00,3.0573e-01,3.0253e-01
3.506e+00,1.1096e+00,3.0594e-01,3.0250e-01
3.507e+00,1.1094e+00,3.0614e-01,3.0246e-01
3.508e+00,1.1091e+00,3.0634e-01,3.0243e-01
3.509e+00,1.1089e+00,3.0655e-01,3.0239e-01
3.510e+00,1.1087e+00,3.0675e-01,3.0235e-01
3.511e+00,1.1085e+00,3.0696e-01,3.0230e-01
3.512e+00,1.1082e+00,3.0717e-01,3.0226e-01
3.513e+00,1.1080e+00,3.0737e-01,3.0221e-01
3.514e+00,1.1078e+00,3.0758e-01,3.0216e-01
3.515e+00,1.1076e+00,3.0778e-01,3.0210e-01
3.516e+00,1.1073e+00,3.0799e-01,3.0204e-01
3.517e+00,1.1071e+00,3.0819e-01,3.0198e-01
3.518e+00,1.1069e+00,3.0839e-01,3.0192e-01
3.519e+00,1.1066e+00,3.0860e-01,3.0185e-01
3.520e+00,1.1064e+00,3.0880e-01,3.0178e-01
3.521e+00,1.1062e+00,3.0900e-01,3.0171e-01
3.522e+00,1.1059e+00,3.0919e-01,3.0164e-01
3.523e+00,1.1057e+00,3.0939e-01,3.0156e-01
3.524e+00,1.1055e+00,3.0959e-01,3.0148e-01
3.525e+00,1.1052e+00,3.0978e-01,3.0139e-01
3.526e+00,1.1050e+00,3.0997e-01,3.0131e-01
3.527e+00,1.1048e+00,3.1016e-01,3.0121e-01
3.528e+00,1.1045e+00,3.1035e-01,3.0112e-01
3.529e+00,1.1043e+00,3.1053e-01,3.0102e-01
3.530e+00,1.1040e+00,3.1071e-01,3.0092e-01
3.531e+00,1.1038e+00,3.1089e-01,3.0082e-01
3.532e+00,1.1036e+00,3.1106e-01,3.0071e-01
3.533e+00,1.1033e+00,3.1124e-01,3.0060e-01
3.534e+00,1.1031e+00,3.1141e-01,3.0049e-01
3.535e+00,1.1028e+00,3.1157e-01,3.0037e-01
3.536e+00,1.1026e+00,3.1173e-01,3.0025e-01
3.537e+00,1.1023e+00,3.1189e-01,3.0012e-01
3.538e+00,1.1021e+00,3.1205e-01,3.0000e-01
3.539e+00,1.1019e+00,3.1220e-01,2.9987e-01
3.540e+00,1.1016e+00,3.1234e-01,2.9973e-01
3.541e+00,1.1014e+00,3.1248e-01,2.9959e-01
3.542e+00,1.1011e+00,3.1262e-01,2.9945e-01
3.543e+00,1.1009e+00,3.1275e-01,2.9930e-01
3.544e+00,1.1006e+00,3.1288e-01,2.9915e-01
3.545e+00,1.1003e+00,3.1300e-01,2.9900e-01
3.546e+00,1.1001e+00,3.1312e-01,2.9884e-01
3.547e+00,1.0998e+00,3.1323e-01,2.9868e-01
3.548e+00,1.0996e+00,3.1334e-01,2.9852e-01
3.549e+00,1.0993e+00,3.1344e-01,2.9835e-01
3.550e+00,1.0991e+00,3.1354e-01,2.9818e-01
3.551e+00,1.0988e+00,3.1363e-01,2.9800e-01
3.552e+00,1.0985e+00,3.1372e-01,2.9782e-01
3.553e+00,1.0983e+00,3.1381e-01,2.9764e-01
3.554e+00,1.0980e+00,3.1388e-01,2.9745e-01
3.555e+00,1.0978e+00,3.1396e-01,2.9726e-01
3.556e+00,1.0975e+00,3.1403e-01,2.9707e-01
3.557e+00,1.0972e+00,3.1409e-01,2.9688e-01
3.558e+00,1.0970e+00,3.1415e-01,2.9668e-01
3.559e+00,1.0967e+00,3.1421e-01,2.9647e-01
3.560e+00,1.0964e+00,3.1426e-01,2.9627e-01
3.561e+00,1.0962e+00,3.1430e-01,2.9606e-01
3.562e+00,1.0959e+00,3.1435e-01,2.9585e-01
3.563e+00,1.0956e+00,3.1439e-01,2.9563e-01
3.564e+00,1.0954e+00,3.1442e-01,2.9541e-01
3.565e+00,1.0951e+00,3.1445e-01,2.9519e-01
3.566e+00,1.0948e+00,3.1448e-01,2.9497e-01
3.567e+00,1.0945e+00,3.1450e-01,2.9474e-01
3.568e+00,1.0943e+00,3.1451e-01,2.9451e-01
3.569e+00,1.0940e+00,3.1453e-01,2.9428e-01
3.570e+00,1.0937e+00,3.1454e-01,2.9405e-01
3.571e+00,1.0935e+00,3.1454e-01,2.9381e-01
3.572e+00,1.0932e+00,3.1455e-01,2.9357e-01
3.573e+00,1.0929e+00,3.1455e-01,2.9333e-01
3.574e+00,1.0926e+00,3.1454e-01,2.9308e-01
3.575e+00,1.0924e+00,3.1453e-01,2.9283e-01
3.576e+00,1.0921e+00,3.1452e-01,2.9258e-01
3.577e+00,1.0918e+00,3.1450e-01,2.9233e-01
3.578e+00,1.0915e+00,3.1448e-01,2.9208e-01
3.579e+00,1.0913e+00,3.1446e-01,2.9182e-01
3.580e+00,1.0910e+00,3.1444e-01,2.9156e-01
3.581e+00,1.0907e+00,3.1441e-01,2.9130e-01
3.582e+00,1.0904e+00,3.1437e-01,2.9103e-01
3.583e+00,1.0902e+00,3.1434e-01,2.9077e-01
3.584e+00,1.0899e+00,3.1430e-01,2.9050e-01
3.585e+00,1.0896e+00,3.1426e-01,2.9023e-01
3.586e+00,1.0893e+00,3.1421e-01,2.8996e-01
3.587e+00,1.0891e+00,3.1416e-01,2.8968e-01
3.588e+00,1.0888e+00,3.1411e-01,2.8941e-01
3.589e+00,1.0885e+00,3.1406e-01,2.8913e-01
3.590e+00,1.0882e+00,3.1400e-01,2.8885e-01
3.591e+00,1.0880e+00,3.1394e-01,2.8857e-01
3.592e+00,1.0877e+00,3.1388e-01,2.8829e-01
3.593e+00,1.0874e+00,3.1381e-01,2.8800e-01
3.594e+00,1.0872e+00,3.1375e-01,2.8771e-01
3.595e+00,1.0869e+00,3.1367e-01,2.8743e-01
3.596e+00,1.0866e+00,3.1360e-01,2.8714e-01
3.597e+00,1.0863e+00,3.1353e-01,2.8685e-01
3.598e+00,1.0861e+00,3.1345e-01,2.8655e-01
3.599e+00,1.0858e+00,3.1337e-01,2.8626e-01
3.600e+00,1.0855e+00,3.1329e-01,2.8596e-01
3.601e+00,1.0853e+00,3.1320e-01,2.8567e-01
3.602e+00,1.0850e+00,3.1311e-01,2.8537e-01
3.603e+00,1.0847e+00,3.1302e-01,2.8507e-01
3.604e+00,1.0844e+00,3.1293e-01,2.8477e-01
3.605e+00,1.0842e+00,3.1284e-01,2.8447e-01
3.606e+00,1.0839e+00,3.1274e-01,2.8417e-01
3.607e+00,1.0836e+00,3.1265e-01,2.8386e-01
3.608e+00,1.0834e+00,3.1255e-01,2.8356e-01
3.609e+00,1.0831e+00,3.1245e-01,2.8325e-01
3.610e+00,1.0829e+00,3.1234e-01,2.8295e-01
3.611e+00,1.0826e+00,3.1224e-01,2.8264e-01
3.612e+00,1.0823e+00,3.1213e-01,2.8233e-01
3.613e+00,1.0821e+00,3.1202e-01,2.8202e-01
3.614e+00,1.0818e+00,3.1191e-01,2.8171e-01
3.615e+00,1.0815e+00,3.1180e-01,2.8140e-01
3.616e+00,1.0813e+00,3.1169e-01,2.8109e-01
3.617e+00,1.0810e+00,3.1158e-01,2.8078e-01
3.618e+00,1.0808e+00,3.1146e-01,2.8047e-01
3.619e+00,1.0805e+00,3.1134e-01,2.8016e-01
3.620e+00,1.0803e+00,3.1123e-01,2.7984e-01
3.621e+00,1.0800e+00,3.1111e-01,2.7953e-01
3.622e+00,1.0798e+00,3.1099e-01,2.7922e-01
3.623e+00,1.0795e+00,3.1086e-01,2.7890e-01
3.624e+00,1.0793e+00,3.1074e-01,2.7859e-01
3.625e+00,1.0790e+00,3.1062e-01,2.7827e-01
3.626e+00,1.0788e+00,3.1049e-01,2.7796e-01
3.627e+00,1.0785e+00,3.1037e-01,2.7764e-01
3.628e+00,1.0783e+00,3.1024e-01,2.7733e-01
3.629e+00,1.0780e+00,3.1011e-01,2.7701e-01
3.630e+00,1.0778e+00,3.0998e-01,2.7670e-01
3.631e+00,1.0776e+00,3.0986e-01,2.7638e-01
3.632e+00,1.0773e+00,3.0973e-01,2.7607e-01
3.633e+00,1.0771e+00,3.0960e-01,2.7575e-01
3.634e+00,1.0768e+00,3.0946e-01,2.7544e-01
3.635e+00,1.0766e+00,3.0933e-01,2.7512e-01
3.636e+00,1.0764e+00,3.0920e-01,2.7481e-01
3.637e+00,1.0761e+00,3.0907e-01,2.7450e-01
3.638e+00,1.0759e+00,3.0894e-01,2.7418e-01
3.639e+00,1.0757e+00,3.0880e-01,2.7387e-01
3.640e+00,1.0755e+00,3.0867e-01,2.7356e-01
3.641e+00,1.0752e+00,3.0854e-01,2.7324e-01
3.642e+00,1.0750e+00,3.0840e-01,2.7293e-01
3.643e+00,1.0748e+00,3.0827e-01,2.7262e-01
3.644e+00,1.0746e+00,3.0814e-01,2.7231e-01
3.645e+00,1.0743e+00,3.0800e-01,2.7200e-01
3.646e+00,1.0741e+00,3.0787e-01,2.7169e-01
3.647e+00,1.0739e+00,3.0774e-01,2.7138e-01
3.648e+00,1.0737e+00,3.0760e-01,2.7107e-01
3.649e+00,1.0735e+00,3.0747e-01,2.7077e-01
3.650e+00,1.0733e+00,3.0734e-01,2.7046e-01
3.651e+00,1.0731e+00,3.0721e-01,2.7016e-01
3.652e+00,1.0729e+00,3.0707e-01,2.6985e-01
3.653e+00,1.0727e+00,3.0694e-01,2.6955e-01
